,month,bedrooms,bathrooms,sqft_living,sqft_lot,sqft_above,yr_built,lat,long,bedrooms_cont,log_sqft_lot,year,floors,waterfront,view,condition,basement,yr_renovated,bedrooms_cat,prop_missings,price,Luxury
176,5,3,2.0,1300,5641.0,900,1993,47.5374,-122.27,3.0,8.357024439263416,2014,1.0,0,0,B,1,0,3,11.76470588235294,315000,0
177,8,3,2.0,1260,1431.0,810,2011,47.5261,-122.361,3.0,9.179881164491475,2014,2.0,0,0,B,1,0,3,11.76470588235294,255000,0
178,8,3,2.5,2500,9384.0,1910,1993,47.6393,-122.311,3.0,10.740150490648064,2014,2.0,0,0,CD,1,0,3,11.76470588235294,895000,1
179,12,4,2.5,2580,4635.0,2580,1993,47.6319,-122.022,4.0,9.156095357123787,2014,2.0,0,0,B,0,0,4,11.76470588235294,620000,1
180,5,3,2.0,1700,24750.0,1460,1947,47.6534,-122.415,3.0,9.067277989134345,2014,1.0,0,0,B,1,0,3,11.76470588235294,750000,1
181,9,2,1.0,1040,1498.0,1040,1949,47.6981,-121.875,2.0,8.25582842728183,2014,1.0,0,1,B,0,1,2,11.76470588235294,154000,0
182,9,29,3.0,2170,1225.0,1290,1977,47.691,-122.113,4.0,7.434847875211999,2014,1.0,0,0,B,1,0,6+,18.75,555000,1
183,7,3,2.0,2200,8893.0,1270,1962,47.3745,-122.276,3.0,7.200424892944957,2014,1.0,0,0,B,1,0,3,11.76470588235294,265000,0
184,7,3,2.0,2340,8613.0,1620,1914,47.6956,-122.335,3.0,10.483913863031955,2014,1.5,0,0,A,1,0,3,11.76470588235294,645000,1
185,5,4,1.0,1530,6788.0,1400,1948,47.5015,-122.262,4.0,10.458751025732687,2014,1.5,0,0,B,1,0,4,11.76470588235294,245000,0
186,5,3,1.0,1900,1612.0,1900,1942,47.2738,-122.271,3.0,8.218247926685745,2014,1.5,0,0,CD,0,0,3,11.76470588235294,239950,0
187,5,3,2.0,2220,8476.0,1220,1947,47.6426,-122.388,3.0,11.725695395856878,2014,1.0,0,1,CD,1,0,3,11.76470588235294,875000,1
188,12,4,2.5,3060,4329.0,3060,2006,47.5395,-122.188,4.0,8.34283980427146,2014,2.0,0,0,B,0,0,4,11.76470588235294,710000,1
189,5,5,2.5,1970,115434.0,1970,1994,47.1944,-122.013,5.0,9.378816521948083,2014,2.0,0,0,CD,0,0,5,11.76470588235294,297000,0
190,6,5,3.0,2920,6000.0,2920,2003,47.7607,-122.354,5.0,9.156939595249067,2014,2.0,0,0,B,0,0,5,11.76470588235294,500000,0
191,10,3,2.0,1660,5100.0,1660,1950,47.5552,-122.296,3.0,8.922658299524402,2014,2.0,0,1,B,0,1,3,11.76470588235294,491000,0
192,12,2,1.0,1220,5000.0,1220,1908,47.6801,-122.354,2.0,8.286269452783065,2014,1.5,0,0,CD,0,0,2,11.76470588235294,470000,0
193,9,4,3.0,4040,18455.0,4040,1987,47.7205,-122.127,4.0,8.902455592206882,2014,2.0,0,0,B,0,0,4,11.76470588235294,988000,1
194,10,4,3.0,3680,6975.0,2480,1936,47.6599,-122.269,4.0,8.68270762989381,2014,2.0,0,1,B,1,0,4,11.76470588235294,1600000,1
195,7,3,1.5,1560,7079.0,1560,1961,47.2048,-121.999,3.0,9.118225083068378,2014,1.0,0,0,A,0,0,3,11.76470588235294,265000,0
196,10,4,2.0,2060,5280.0,2060,1960,47.5867,-122.174,4.0,8.097426298597213,2014,1.0,0,0,CD,0,0,4,11.76470588235294,640000,1
197,5,3,2.5,2660,8151.0,2660,2014,47.5487,-122.272,3.0,8.556413904569519,2014,2.0,0,0,B,0,0,3,11.76470588235294,599950,1
198,6,5,2.5,2732,15438.0,1870,1975,47.3436,-122.323,5.0,11.344577816741625,2014,1.0,0,1,CD,1,0,5,11.76470588235294,480000,0
199,7,4,2.0,2220,15003.0,1110,1959,47.7136,-122.29,4.0,8.649098262296176,2014,1.0,0,0,B,1,0,4,11.76470588235294,526000,1
200,9,3,0.0,2100,4776.0,1470,1948,47.4544,-122.366,3.0,8.83811659764782,2014,1.0,0,1,B,1,0,3,18.75,540000,1
201,11,4,0.0,4280,8240.0,2180,1971,47.5811,-122.4,4.0,8.517193191416238,2014,1.0,0,1,A,1,0,4,11.76470588235294,2050000,1
202,5,2,2.0,1360,5000.0,860,1975,47.7295,-122.359,2.0,8.922658299524402,2014,1.0,0,0,B,1,0,2,11.76470588235294,300000,0
203,6,4,2.0,1780,8336.0,890,1943,47.6511,-122.4,4.0,8.59877317840866,2014,1.0,0,0,CD,1,0,4,11.76470588235294,442900,0
204,8,4,2.5,2680,87120.0,1680,1928,47.6727,-122.361,4.0,9.235910648087712,2014,1.5,0,1,CD,1,0,4,11.76470588235294,612000,1
205,9,4,2.5,2720,10911.0,2120,1987,47.4391,-122.161,4.0,7.6246189861593985,2014,1.0,0,0,CD,1,0,4,11.76470588235294,348000,0
206,10,4,3.0,2420,7380.0,2420,1985,47.4053,-122.03,4.0,9.175334762777368,2014,1.0,0,0,B,0,0,4,11.76470588235294,370000,0
207,12,3,1.0,980,10890.0,980,1966,47.7746,-122.239,3.0,9.218209330354878,2014,1.0,0,0,CD,0,0,3,11.76470588235294,335000,0
208,12,3,1.0,1130,20946.0,880,1947,47.6973,-122.389,3.0,9.289521169850625,2014,1.0,0,0,B,1,0,3,11.76470588235294,550000,1
209,5,2,1.0,820,7129.0,820,1916,47.7049,-122.349,2.0,9.033841828485016,2014,1.0,0,0,CD,0,0,2,11.76470588235294,300000,0
210,10,4,2.5,2250,7500.0,2250,1985,47.3715,-122.274,4.0,9.170871628065816,2014,2.0,0,0,B,0,0,4,11.76470588235294,287500,0
211,7,5,3.5,5930,16905.0,3920,1996,47.5542,-122.097,5.0,9.397483619049352,2014,2.0,0,1,B,1,0,5,11.76470588235294,1520000,1
212,7,4,2.5,3360,1020.0,3360,1997,47.6649,-122.135,4.0,9.082507000466299,2014,2.0,0,0,B,0,0,4,11.76470588235294,740000,1
213,6,3,2.0,1760,2400.0,1760,1977,47.5938,-122.154,3.0,6.890609120147166,2014,1.0,0,0,B,0,0,3,11.76470588235294,554000,1
214,12,4,2.0,2350,7015.0,1410,1946,47.559,-122.397,4.0,8.517193191416238,2014,1.5,0,0,CD,1,0,4,11.76470588235294,555000,1
215,10,4,2.5,2170,6720.0,1540,1974,47.672,-122.169,4.0,8.323608442343572,2014,1.0,0,0,B,1,0,4,11.76470588235294,562000,1
216,12,2,1.0,860,7172.0,860,1947,47.7042,-122.369,2.0,11.725695395856878,2014,1.0,0,0,B,0,0,2,11.76470588235294,340000,0
217,10,4,2.5,2420,705.0,1680,1988,47.5748,-122.013,4.0,11.725695395856878,2014,1.0,0,0,B,1,0,4,11.76470588235294,550000,1
218,12,4,1.0,2210,9752.0,2210,1901,47.6105,-122.309,4.0,8.977146484808472,2014,2.0,0,0,B,0,0,4,11.76470588235294,589000,1
219,9,3,1.0,1290,13062.0,1290,1956,47.7641,-122.265,3.0,9.127936545721367,2014,1.0,0,0,CD,0,0,3,11.76470588235294,362000,0
220,7,3,2.0,1740,5500.0,1040,1954,47.7508,-122.352,3.0,8.871365005136852,2014,1.0,0,0,A,1,0,3,11.76470588235294,364500,0
221,12,3,2.5,1760,28750.0,1760,1995,47.7466,-121.979,3.0,8.942460926820582,2014,2.0,0,0,B,0,0,3,11.76470588235294,350000,0
222,10,4,2.5,1970,4521.0,1970,2007,47.3576,-122.058,4.0,11.725695395856878,2014,2.0,0,0,B,0,0,4,11.76470588235294,347500,0
223,11,2,1.0,830,13990.0,830,1943,47.5057,-122.348,2.0,8.895629627136483,2014,1.0,0,0,B,0,0,2,11.76470588235294,135000,0
224,8,3,3.5,2270,4840.0,1880,1996,47.5356,-122.384,3.0,7.783224016336037,2014,2.0,0,0,B,1,0,3,11.76470588235294,560000,1
225,10,2,2.0,1130,12478.0,1130,2006,47.2673,-122.027,2.0,9.727346854817254,2014,1.0,0,0,B,0,0,2,11.76470588235294,565000,1
226,7,3,1.5,1370,9857.0,1370,1968,47.7302,-122.197,3.0,8.294049640102028,2014,2.0,0,0,B,0,0,3,11.76470588235294,375000,0
227,7,5,3.5,3760,2970.0,2550,1984,47.5654,-122.115,5.0,8.411832675758411,2014,2.0,0,0,B,1,0,5,11.76470588235294,851000,1
228,5,2,1.0,910,7349.0,910,1942,47.6892,-122.306,2.0,8.006367567650246,2014,1.0,0,0,B,0,0,2,11.76470588235294,405000,0
229,7,3,2.0,1660,12840.0,1660,1991,47.2559,-122.007,3.0,9.366317953430535,2014,1.0,0,0,CD,0,0,3,11.76470588235294,315000,0
230,9,5,1.0,1500,6195.0,1500,1966,47.4702,-122.281,5.0,8.432070937999402,2014,1.5,0,0,A,0,0,5,11.76470588235294,235000,0
231,9,3,2.5,1970,18455.0,1970,1990,47.7397,-122.209,3.0,6.47543271670409,2014,2.0,0,0,CD,0,0,3,11.76470588235294,402000,0
232,5,2,1.5,1110,115434.0,930,2005,47.6319,-122.362,2.0,9.345570321236286,2014,2.0,0,0,B,1,0,2,18.75,499000,0
233,10,4,2.0,2540,4800.0,1270,1947,47.5579,-122.271,4.0,8.533066540572527,2014,1.0,0,0,CD,1,0,4,11.76470588235294,525000,1
234,10,3,2.5,2070,9329.0,2070,1988,47.7696,-122.036,3.0,8.374938143835367,2014,2.0,0,0,B,0,0,3,11.76470588235294,542950,1
235,10,3,2.0,1900,4777.0,1390,1978,47.7748,-122.291,3.0,9.298351249298896,2014,1.0,0,0,B,1,0,3,11.76470588235294,405000,0
236,7,2,2.5,1500,4745.0,1500,2005,47.5472,-121.994,2.0,9.254357257392957,2014,2.0,0,0,B,0,0,2,11.76470588235294,418000,0
237,10,2,1.0,840,4322.0,840,2006,47.5396,-122.387,2.0,11.483887926846934,2014,2.0,0,0,B,0,0,2,11.76470588235294,306500,0
238,5,3,2.0,1900,15367.0,950,1966,47.3594,-122.054,3.0,9.210340371976184,2014,1.0,0,0,A,1,0,3,11.76470588235294,250000,0
239,8,4,2.0,2630,45738.0,2630,1963,47.5459,-122.228,4.0,8.937743936942443,2014,1.0,0,0,CD,0,0,4,11.76470588235294,968000,1
240,7,8,3.0,2790,14990.0,1470,1977,47.7565,-122.331,8.0,8.699514748210191,2014,1.0,0,0,B,1,0,6+,11.76470588235294,340000,0
241,9,3,1.0,1290,9012.0,970,1966,47.3054,-122.371,3.0,8.471358655072438,2014,1.0,0,0,CD,1,0,3,11.76470588235294,225000,0
242,5,5,3.0,3030,8509.0,3030,2013,47.5305,-122.184,5.0,9.616005460087013,2014,2.0,0,0,B,0,0,5,11.76470588235294,819995,1
243,12,3,3.5,3450,3917.0,2690,1989,47.4294,-122.343,3.0,8.699514748210191,2014,2.0,0,0,B,1,0,3,11.76470588235294,755000,1
244,7,4,2.0,1910,46382.0,1210,1953,47.5693,-122.391,4.0,8.987196820661973,2014,1.0,0,0,CD,1,0,4,11.76470588235294,545000,1
245,8,4,2.0,1640,3000.0,1010,1968,47.6933,-122.116,4.0,11.725695395856878,2014,1.0,0,0,CD,1,0,4,11.76470588235294,402000,0
246,7,4,2.5,3281,9157.0,3281,2014,47.3273,-122.163,4.0,8.484256691169973,2014,2.0,0,0,B,0,0,4,11.76470588235294,471835,0
247,10,2,1.0,970,3600.0,970,1951,47.5297,-122.277,2.0,8.52595469708481,2014,1.0,0,0,B,0,0,2,11.76470588235294,217000,0
248,10,3,2.0,1480,8955.0,1480,1980,47.2977,-122.367,3.0,9.272375762895635,2014,1.0,0,0,CD,0,0,3,11.76470588235294,250000,0
249,12,4,2.5,1980,9874.0,1980,2007,47.5147,-122.19,4.0,9.773834344309257,2014,2.0,0,0,B,0,0,4,11.76470588235294,405000,0
250,12,4,2.0,3100,5233.0,2040,1939,47.6852,-122.329,4.0,8.976641306722456,2014,1.5,0,0,A,1,0,4,11.76470588235294,1001000,1
251,9,4,3.0,2240,9822.0,1540,1940,47.5785,-122.402,4.0,7.8636512654486515,2014,2.0,0,0,CD,1,0,4,11.76470588235294,590000,1
252,9,3,2.5,2820,7680.0,1770,1985,47.7019,-122.228,3.0,9.453286550586572,2014,1.0,0,1,B,1,0,3,11.76470588235294,853505,1
253,7,4,3.0,2720,3517.0,2720,1975,47.6749,-122.002,4.0,6.558197802812269,2014,2.0,0,0,B,0,1,4,11.76470588235294,850000,1
254,7,3,2.0,1930,11480.0,1300,1980,47.6751,-121.993,3.0,9.354354132115088,2014,1.0,0,1,B,1,0,3,11.76470588235294,568000,1
255,10,4,2.5,2240,8000.0,2240,1978,47.7746,-122.197,4.0,8.968778235137956,2014,2.0,0,0,B,0,0,4,11.76470588235294,439000,0
256,12,2,2.5,1420,1618.0,1420,2004,47.4871,-122.165,2.0,8.796490207333578,2014,2.0,0,0,B,0,0,2,11.76470588235294,278000,0
257,6,3,3.0,4910,3000.0,4000,1989,47.5911,-122.131,3.0,8.994668835500674,2014,2.0,0,0,CD,1,0,3,11.76470588235294,1080000,1
258,12,2,2.0,1550,5402.0,970,1969,47.4701,-121.744,2.0,11.725695395856878,2014,1.0,0,0,B,1,0,2,11.76470588235294,349900,0
259,8,2,2.5,1830,10401.0,930,1946,47.701,-122.305,2.0,8.295798110636145,2014,1.0,0,0,A,1,0,2,11.76470588235294,460000,0
260,5,4,2.5,2600,3149.0,2600,1996,47.5283,-122.146,4.0,8.888066854754783,2014,2.0,0,0,B,0,0,4,11.76470588235294,665000,1
261,11,2,2.5,2350,3708.0,2000,2007,47.5999,-122.286,2.0,8.665095821339733,2014,3.0,0,1,B,1,0,2,11.76470588235294,1050000,1
262,7,4,2.5,2900,8094.0,2900,2002,47.6063,-122.02,4.0,8.748304912379623,2014,2.0,0,0,B,0,0,4,11.76470588235294,675000,1
263,10,4,2.0,1640,3832.0,820,1912,47.6684,-122.314,4.0,8.90734159541251,2014,1.0,0,0,CD,1,0,4,11.76470588235294,450000,0
264,8,3,1.5,2500,5600.0,1730,1941,47.5297,-122.354,3.0,9.313799080344413,2014,1.5,0,0,A,1,1,3,11.76470588235294,417000,0
265,12,2,1.0,910,6500.0,910,1923,47.5536,-122.377,2.0,8.525161361065415,2014,1.0,0,0,CD,0,0,2,11.76470588235294,422500,0
266,11,3,3.5,2610,9030.0,2610,2006,47.7175,-122.278,3.0,8.09162741160107,2014,2.0,1,1,B,0,0,3,11.76470588235294,2000000,1
267,8,3,2.5,2610,12051.0,2610,2005,47.4821,-122.142,3.0,9.203114326884442,2014,2.0,0,0,B,0,0,3,11.76470588235294,515000,1
268,9,4,2.5,3720,5559.0,3720,1983,47.7582,-122.13,4.0,9.462343451970945,2014,2.0,0,0,B,0,0,4,11.76470588235294,828500,1
269,6,5,4.0,3760,1007.0,3760,1983,47.6489,-122.183,5.0,8.721765357145012,2014,2.0,0,0,B,0,0,5,11.76470588235294,1025000,1
270,7,4,2.5,2280,115434.0,2280,1994,47.3424,-122.077,4.0,9.112727543109182,2014,2.0,0,0,B,0,0,4,11.76470588235294,445000,0
271,9,4,2.5,2460,6400.0,2460,2006,47.4912,-122.145,4.0,9.032409163483521,2014,2.0,0,0,B,0,0,4,11.76470588235294,495000,0
272,6,3,1.5,1290,1286.0,1290,2000,47.6617,-122.349,3.0,7.1592919047975645,2014,3.0,0,0,B,0,0,3,0.0,440000,0
273,11,3,2.5,2560,115434.0,1280,1977,47.4655,-122.033,3.0,11.671432356998142,2014,1.0,0,0,CD,1,0,3,0.0,465000,0
274,6,4,2.5,2470,35073.0,2470,1989,47.3064,-122.108,4.0,10.465186882674928,2014,2.0,0,0,B,0,0,4,0.0,485000,0
275,11,3,3.5,2640,16090.0,1960,1976,47.5374,-122.213,3.0,9.685953239986429,2014,1.0,0,1,CD,1,0,3,0.0,885000,1
276,5,2,1.0,780,13500.0,780,1946,47.7383,-122.074,2.0,9.51044496442652,2014,1.0,0,0,CD,0,1,2,0.0,306000,0
277,12,2,1.0,1160,7500.0,1160,1916,47.6499,-121.916,2.0,8.922658299524402,2014,1.5,0,0,CD,0,0,2,0.0,312000,0
278,10,4,2.5,1630,3060.0,1630,2003,47.5072,-122.336,4.0,8.026170194946426,2014,2.0,0,0,B,0,0,4,0.0,236000,0
279,8,4,3.5,3310,8897.0,2380,1991,47.2655,-122.31,4.0,9.093469420244768,2014,2.0,0,0,B,1,0,4,0.0,429900,0
280,5,2,1.0,940,4800.0,940,1911,47.5756,-122.414,2.0,8.476371196895983,2014,1.0,0,0,CD,0,1,2,0.0,399000,0
281,10,2,2.5,2470,7658.0,1480,1954,47.653,-122.416,2.0,8.943506132037239,2014,1.0,0,0,CD,1,0,2,0.0,898000,1
282,10,4,3.0,2390,4000.0,1460,1931,47.6857,-122.331,4.0,8.294049640102028,2014,1.5,0,0,A,1,0,4,0.0,845000,1
283,12,5,2.5,1760,10200.0,1760,1925,47.5271,-122.351,5.0,9.230142999272362,2014,1.5,0,0,B,0,0,5,0.0,220000,0
284,12,3,2.0,2090,7505.0,2090,1967,47.7326,-122.194,3.0,8.923324744067562,2014,1.0,0,0,B,0,0,3,0.0,424950,0
285,10,3,2.5,1650,7739.0,1290,1986,47.3532,-122.304,3.0,8.95402775927046,2014,1.0,0,0,B,1,0,3,0.0,225000,0
286,6,4,3.5,3500,8547.0,2500,1994,47.5613,-122.126,4.0,9.053335623166017,2014,2.0,0,0,B,1,0,4,0.0,799000,1
287,12,4,2.0,2460,10061.0,1410,1961,47.5105,-122.238,4.0,9.21642184229205,2014,1.0,1,1,B,1,0,4,0.0,790000,1
288,6,4,2.5,1330,8400.0,1330,1962,47.6078,-122.169,4.0,9.035986984831405,2014,1.5,0,0,B,0,0,4,0.0,540000,1
289,5,4,3.5,4560,16643.0,2230,1995,47.5521,-122.115,4.0,9.719744986586726,2014,1.0,0,1,B,1,0,4,0.0,1212500,1
290,10,4,3.0,2440,12051.0,1440,1966,47.7456,-122.351,4.0,9.396902923027392,2014,1.0,0,0,A,1,0,4,0.0,518000,1
291,9,3,2.5,1770,10000.0,1340,1978,47.3814,-122.322,3.0,9.210340371976184,2014,1.0,0,0,B,1,0,3,0.0,242500,0
292,12,4,4.0,4690,6900.0,3480,2001,47.6165,-122.216,4.0,8.83927669058535,2014,2.0,0,0,B,1,0,4,0.0,1945000,1
293,5,2,1.0,910,6232.0,910,1943,47.5328,-122.272,2.0,8.737452587550584,2014,1.0,0,0,B,0,0,2,0.0,155000,0
294,8,2,1.0,1270,8164.0,1270,1941,47.7116,-122.311,2.0,9.007489523929735,2014,1.0,0,0,CD,0,0,2,0.0,390000,0
295,6,3,3.5,3590,6402.0,3590,1999,47.6336,-122.063,3.0,8.764365720529808,2014,2.0,0,0,B,0,0,3,0.0,798000,1
296,5,5,3.0,3650,20150.0,2360,1975,47.6215,-122.224,5.0,9.91095956737483,2014,1.0,0,0,CD,1,0,5,0.0,1575000,1
297,6,4,1.5,1890,6938.0,1890,1919,47.5896,-122.389,4.0,8.844768827529695,2014,1.5,0,0,B,0,0,4,0.0,825000,1
298,10,3,1.0,1250,10094.0,1250,1927,47.4987,-121.781,3.0,9.219696466900208,2014,1.0,0,0,CD,0,0,3,0.0,255000,0
299,12,2,1.0,960,4800.0,960,1912,47.5752,-122.411,2.0,8.476371196895983,2014,1.5,0,0,Desc,0,0,2,0.0,325000,0
300,8,29,2.0,1710,7724.0,1710,1983,47.7721,-122.293,2.0,8.952087643548404,2014,1.0,0,0,B,0,0,6+,5.555555555555555,430000,0
301,10,3,2.0,2080,11866.0,2080,1960,47.5872,-122.173,3.0,9.381432446818588,2014,1.0,0,0,B,0,0,3,0.0,813000,1
302,9,3,2.0,1520,7456.0,1520,1949,47.4745,-122.343,3.0,8.916774356365426,2014,1.0,0,0,B,0,0,3,0.0,167000,0
303,7,3,2.5,1640,7847.0,1640,1987,47.5684,-122.018,3.0,8.967886572127473,2014,2.0,0,0,B,0,0,3,0.0,480000,0
304,12,3,1.0,1800,7200.0,1020,1964,47.5616,-122.275,3.0,8.881836305004146,2014,1.0,0,0,B,1,0,3,0.0,500000,0
305,12,3,2.0,1740,29597.0,1740,1965,47.481,-122.115,3.0,10.295428283824405,2014,1.0,0,0,CD,0,0,3,0.0,350000,0
306,5,4,2.5,3240,10800.0,2260,1946,47.6709,-122.262,4.0,9.287301413112312,2014,1.0,0,0,B,1,0,4,0.0,1285000,1
307,8,3,2.5,1740,9682.0,1740,1969,47.5138,-122.173,3.0,9.178023770499639,2014,1.0,0,0,A,0,0,3,0.0,425000,0
308,6,3,2.5,1400,3814.0,1400,2012,47.3584,-122.083,3.0,8.246433786160365,2014,2.0,0,0,B,0,0,3,0.0,250000,0
309,8,2,1.0,900,6400.0,900,1940,47.5287,-122.281,2.0,8.764053269347762,2014,1.0,0,0,Desc,0,0,2,0.0,140000,0
310,10,4,3.0,3590,5625.0,3590,2012,47.6959,-122.133,4.0,8.63497622707262,2014,2.0,0,0,B,0,0,4,0.0,1100000,1
311,12,3,2.5,1676,18778.0,1676,1997,47.6521,-121.905,3.0,9.840441250818493,2014,2.0,0,0,B,0,0,3,0.0,330000,0
312,10,2,2.5,1700,2383.0,1700,2005,47.547,-121.997,2.0,7.776115477098742,2014,2.0,0,0,B,0,0,2,0.0,472500,0
313,7,3,2.5,2780,33503.0,2110,1969,47.5844,-122.081,3.0,10.419390266042402,2014,1.5,0,1,CD,1,0,3,0.0,1140000,1
314,8,4,3.0,2120,5520.0,1420,1985,47.7085,-122.286,4.0,8.616133139271142,2014,1.5,0,0,B,1,0,4,0.0,518500,1
315,7,5,3.5,3730,10626.0,3730,1963,47.624,-122.221,5.0,9.271059107010888,2014,1.0,0,1,CD,0,0,5,0.0,2535000,1
316,8,4,2.5,2350,7210.0,2350,1972,47.7407,-122.183,4.0,8.883224230278994,2014,1.5,0,0,CD,0,0,4,0.0,500000,0
317,8,3,2.5,2330,3141.0,2330,2003,47.5622,-122.392,3.0,8.052296499538647,2014,2.0,0,0,B,0,0,3,0.0,625000,1
318,10,3,2.5,1840,7326.0,1370,1979,47.3958,-122.168,3.0,8.89918494333876,2014,1.0,0,0,A,1,0,3,0.0,319990,0
319,6,2,1.5,830,1119.0,830,2005,47.5828,-122.314,2.0,7.020190708311925,2014,2.0,0,0,B,0,0,2,0.0,329445,0
320,5,3,1.0,1180,43124.0,1180,1959,47.5278,-122.063,3.0,10.67183496565901,2014,1.0,0,0,CD,0,0,3,0.0,330000,0
321,5,2,2.0,1300,4000.0,1300,1948,47.6687,-122.288,2.0,8.294049640102028,2014,2.0,0,0,B,0,0,2,0.0,440000,0
322,7,3,2.5,2630,115434.0,2630,1991,47.7035,-121.894,3.0,11.725695395856878,2014,2.0,0,0,B,0,0,3,0.0,475000,0
323,10,3,2.5,1720,17235.0,1440,1974,47.3438,-122.073,3.0,9.754697478950966,2014,1.0,0,0,CD,1,0,3,0.0,286900,0
324,6,3,1.0,1150,19200.0,1150,1908,47.2756,-122.27,3.0,9.862665558015873,2014,1.0,0,0,CD,0,0,3,0.0,165000,0
325,11,3,2.0,1820,1357.0,1820,2014,47.5432,-122.376,3.0,7.213031659834869,2014,3.0,0,0,B,0,0,3,0.0,469950,0
326,6,4,4.0,2810,10840.0,2070,1994,47.4861,-121.804,4.0,9.290998274993637,2014,2.0,0,1,CD,1,0,4,0.0,492000,0
327,10,5,2.0,2330,8586.0,1270,1961,47.7671,-122.334,5.0,9.057888248784506,2014,1.0,0,0,CD,1,0,5,0.0,362500,0
328,9,6,3.0,2744,9926.0,2744,2006,47.2773,-122.216,6.0,9.202912856147385,2014,2.0,0,0,B,0,0,6,0.0,300000,0
329,8,4,4.0,4168,8485.0,3222,2007,47.3029,-122.387,4.0,9.046055177668327,2014,2.0,0,0,B,1,0,4,0.0,442000,0
330,9,2,1.0,1760,27332.0,1300,1951,47.3799,-122.325,2.0,10.215813455900669,2014,1.0,1,1,CD,1,0,2,0.0,500000,0
331,8,3,2.5,2060,8893.0,2060,1987,47.5615,-122.165,3.0,9.09301972939964,2014,2.0,0,0,B,0,0,3,0.0,610000,1
332,6,2,2.0,1405,1073.0,1140,2007,47.612,-122.295,2.0,6.9782137426306985,2014,2.0,0,0,B,1,0,2,0.0,405000,0
333,10,0,0.0,384,115434.0,384,2003,47.4177,-122.491,0.0,11.725695395856878,2014,1.0,0,0,B,0,0,2-,0.0,265000,0
334,9,3,2.5,1600,7936.0,1600,1996,47.3673,-122.017,3.0,8.979164648964709,2014,2.0,0,0,B,0,0,3,0.0,280000,0
335,10,3,1.0,1440,3060.0,1440,1910,47.6769,-122.307,3.0,8.026170194946426,2014,1.5,0,0,CD,0,0,3,0.0,567500,1
336,5,3,1.0,800,2296.0,800,1908,47.6546,-122.356,3.0,7.738923757439457,2014,1.0,0,0,CD,0,0,3,0.0,370000,0
337,6,2,0.0,1640,4080.0,840,1921,47.6645,-122.326,2.0,8.313852267398207,2014,1.0,0,0,B,1,0,2,0.0,527000,1
338,12,3,2.0,1460,6250.0,1460,1912,47.6693,-122.333,3.0,8.740336742730447,2014,1.5,0,0,CD,0,0,3,0.0,705000,1
339,8,3,1.0,2020,4120.0,1520,1929,47.5514,-122.271,3.0,8.323608442343572,2014,1.5,0,0,CD,1,0,3,0.0,552500,1
340,7,5,2.5,2820,9375.0,1550,1968,47.5707,-122.128,5.0,9.14580185083861,2014,1.0,0,0,CD,1,0,5,0.0,527700,1
341,6,3,2.0,1420,1189.0,1420,2006,47.6625,-122.352,3.0,7.080867896690782,2014,3.0,0,0,B,0,0,3,0.0,455000,0
342,5,2,1.0,1160,5000.0,1160,1937,47.6865,-122.399,2.0,8.517193191416238,2014,1.0,0,0,CD,0,0,2,0.0,490000,0
343,11,3,1.0,1340,7260.0,1340,1944,47.4934,-122.237,3.0,8.890135107818843,2014,1.5,0,0,B,0,0,3,0.0,199950,0
344,11,4,2.0,1700,21780.0,1080,1940,47.6289,-122.108,4.0,9.988747396486952,2014,1.0,0,0,CD,1,0,4,5.555555555555555,445000,0
345,7,4,1.0,1390,17739.0,1390,1958,47.3457,-122.302,4.0,9.78352088448894,2014,1.0,0,0,B,0,0,4,0.0,261000,0
346,11,3,2.5,1650,5000.0,1650,1985,47.3206,-122.394,3.0,8.517193191416238,2014,2.0,0,0,B,0,0,3,0.0,216300,0
347,8,4,3.0,3630,15405.0,1850,1968,47.566,-122.225,4.0,9.642447411030767,2014,1.0,0,1,CD,1,0,4,0.0,769000,1
348,9,3,1.5,1200,15606.0,1200,1985,47.4752,-121.755,3.0,9.655410734676707,2014,1.0,0,0,B,0,0,3,0.0,309950,0
349,10,4,2.5,2223,5780.0,2223,2010,47.3586,-122.157,4.0,8.662158961666423,2014,2.0,0,0,B,0,0,4,0.0,320000,0
350,9,4,2.5,3030,6820.0,2530,1947,47.6695,-122.266,4.0,8.827614750837508,2014,2.0,0,0,B,1,1,4,0.0,998000,1
351,9,3,2.5,1730,5799.0,1730,1987,47.3499,-122.177,3.0,8.66544076787644,2014,2.0,0,0,CD,0,0,3,0.0,275000,0
352,8,4,0.0,3600,9687.0,3600,1959,47.6257,-122.208,4.0,9.178540059426386,2014,2.0,0,0,CD,0,1,4,0.0,1698000,1
353,5,4,0.0,2070,7519.0,1160,1963,47.632,-122.119,4.0,8.925188429378027,2014,1.0,0,0,B,1,0,4,0.0,501000,1
354,5,4,2.5,2320,6270.0,2320,2004,47.3501,-122.14,4.0,8.743531633626967,2014,2.0,0,0,B,0,0,4,0.0,325900,0
355,10,4,3.5,2770,10505.0,2770,1940,47.7412,-122.355,4.0,9.2596066132791,2014,2.0,0,0,B,0,1,4,0.0,285000,0
356,6,4,2.5,2470,3811.0,2470,1999,47.5362,-121.877,4.0,8.24564690087386,2014,2.0,0,0,B,0,0,4,0.0,449950,0
357,6,4,2.5,2530,7563.0,1440,1978,47.7762,-122.21,4.0,8.93102321585603,2014,1.0,0,0,B,1,0,4,0.0,400000,0
